Unnamed: 0,periodStartUnix,liquidity,open,high,low,close,feeGrowthGlobal0X128,feeGrowthGlobal1X128,pool.totalValueLockedUSD,pool.totalValueLockedToken0,pool.totalValueLockedToken1,pool.token0.decimals,pool.token1.decimals,note
1216,1632153600,4385118636291,2.28400049269e-05,2.28564758417e-05,2.27439344047e-05,2.27439344047e-05,665509984234627351646856295681072141,256139739376322232727134513967182927528,68933741.36238897,1157.50697069,35058831.559686,8,6,
1217,1632157200,4385118636291,2.27803900823e-05,2.27944217668e-05,2.26653568235e-05,2.26653568235e-05,665564152617856044740937042891462883,256201001228806686329180591017620724700,68933741.36238897,1157.50697069,35058831.559686,8,6,
1218,1632160800,4359908240370,2.27153232181e-05,2.32414782904e-05,2.27153232181e-05,2.30502149851e-05,666201074444698619356691785603735571,256291332469073416439368094565714610048,68933741.36238897,1157.50697069,35058831.559686,8,6,
1219,1632164400,4363723382218,2.30922394737e-05,2.32740459708e-05,2.28751091194e-05,2.28751091194e-05,666439179345481290765749220952294871,256426675377838589770958309439597445785,68933741.36238897,1157.50697069,35058831.559686,8,6,
1220,1632168000,4359106173642,2.27603515589e-05,2.30942805232e-05,2.27603515589e-05,2.30942805232e-05,666731355639183435246129066651089293,256537145782503515674791490494951911667,68933741.36238897,1157.50697069,35058831.559686,8,6,
1221,1632171600,4806728335519,2.30041782011e-05,2.30041782011e-05,2.27879245153e-05,2.28975801977e-05,666971908817565456524935382705068403,256707237494323857147299780178438146465,68933741.36238897,1157.50697069,35058831.559686,8,6,
1222,1632175200,4429460891466,2.28974806106e-05,2.31661429516e-05,2.2836162755e-05,2.31661429516e-05,667316547519922771482321571989385734,256735992776887665826415888922220232658,68933741.36238897,1157.50697069,35058831.559686,8,6,
1223,1632178800,4352289254060,2.31630964724e-05,2.34466310408e-05,2.30001836118e-05,2.33698026441e-05,667802915186169213772762779816417607,256812663586024791370155627292905837838,68933741.36238897,1157.50697069,35058831.559686,8,6,
1224,1632182400,3998388864899,2.33698026441e-05,2.48773883345e-05,2.33698026441e-05,2.39136040417e-05,670301478219295327502625606800949545,257640610722080272586577763046175701296,68933741.36238897,1157.50697069,35058831.559686,8,6,
1225,1632186000,4309116006094,2.39882989071e-05,2.40951946922e-05,2.34218179075e-05,2.34289835518e-05,670633963276227131492495191177755561,257995192630983678436183337363801693682,68933741.36238897,1157.50697069,35058831.559686,8,6,
1226,1632189600,4330517520238,2.34197503693e-05,2.34224377043e-05,2.3230011579e-05,2.3230011579e-05,670698466657224887994848187228424027,258072763574347573778484114716462996521,68933741.36238897,1157.50697069,35058831.559686,8,6,
1227,1632193200,4307455567739,2.32627260442e-05,2.34098954341e-05,2.32627260442e-05,2.34098954341e-05,670886675643616385849403015682688393,258113192545415881219287408749404606427,68933741.36238897,1157.50697069,35058831.559686,8,6,
1228,1632196800,4104932527795,2.34098954341e-05,2.35530513518e-05,2.34098954341e-05,2.35518853665e-05,671043742450122451629819581601150683,258114253025695086458085713790945094187,68933741.36238897,1157.50697069,35058831.559686,8,6,
1229,1632200400,4307455567739,2.36045049801e-05,2.36746876125e-05,2.34816768969e-05,2.34816768969e-05,671173121610983782238575195952106555,258201084260275477489508980058640836313,68933741.36238897,1157.50697069,35058831.559686,8,6,
1230,1632204000,4359834654508,2.34816768969e-05,2.34816768969e-05,2.32583396291e-05,2.33343750199e-05,671259655833301601682202151002089837,258304570856906553393747554217453087596,68933741.36238897,1157.50697069,35058831.559686,8,6,
1231,1632207600,4414416242274,2.33137676951e-05,2.33137676951e-05,2.31584958985e-05,2.31584958985e-05,671290516555907542467352302799778227,258391301358217835792105065293708437968,68933741.36238897,1157.50697069,35058831.559686,8,6,
1232,1632211200,4414416242274,2.31360477898e-05,2.31687335184e-05,2.31138566121e-05,2.31143446985e-05,671348919198526348557503422502259793,258442274205893984639351115975598746033,68933741.36238897,1157.50697069,35058831.559686,8,6,
1233,1632214800,4410422719676,2.31143446985e-05,2.31262779317e-05,2.31109155792e-05,2.31262779317e-05,671349094184113270571129657782043712,258445597865788393133216382706566210498,68933741.36238897,1157.50697069,35058831.559686,8,6,
1234,1632218400,4907040898090,2.31304062007e-05,2.31304062007e-05,2.30106946478e-05,2.30106946478e-05,671369846332840966340551396407917098,258500905681181364795284907578919476598,68933741.36238897,1157.50697069,35058831.559686,8,6,
1235,1632222000,4907040898090,2.30112981063e-05,2.30232604367e-05,2.30112981063e-05,2.30232604367e-05,671370490416044999116265238618803757,258500905681181364795284907578919476598,68933741.36238897,1157.50697069,35058831.559686,8,6,
1236,1632225600,4410422719676,2.304129957e-05,2.3140868003e-05,2.30374217402e-05,2.3129487925e-05,671556073181268221261037638647345043,258526518960995460542169451066561423695,68933741.36238897,1157.50697069,35058831.559686,8,6,
1237,1632229200,4410422719676,2.31753294959e-05,2.32437901389e-05,2.31399135293e-05,2.31399135293e-05,671677600168339145823456026035693818,258540045648764201485326040304797246191,68933741.36238897,1157.50697069,35058831.559686,8,6,
1238,1632232800,4121230077864,2.31691096881e-05,2.35525478362e-05,2.31691096881e-05,2.35456682672e-05,672114817241392103126317530454439333,258598503818902784302471655629614228508,68933741.36238897,1157.50697069,35058831.559686,8,6,
1239,1632236400,4355841131910,2.35208314162e-05,2.35208314162e-05,2.32280955534e-05,2.32280955534e-05,672164375474150482115031319904655923,258707186511993927992308014608907034487,68933741.36238897,1157.50697069,35058831.559686,8,6,
1240,1632240000,4121230077864,2.3296678646e-05,2.36217007846e-05,2.3296678646e-05,2.36217007846e-05,672593511700756965876309576865561594,258762483573066687112638749348781985635,68933741.36238897,1157.50697069,35058831.559686,8,6,
1241,1632243600,3909442773041,2.36706522253e-05,2.40214221934e-05,2.35636637733e-05,2.40214221934e-05,673108191521237275505719324912968325,258814123935901075800301388364340353931,68933741.36238897,1157.50697069,35058831.559686,8,6,
1242,1632247200,4121321144961,2.40034478769e-05,2.40034478769e-05,2.34684809311e-05,2.37084361134e-05,673519880009583674470530214197822813,259114501784460309639108074637726964308,68933741.36238897,1157.50697069,35058831.559686,8,6,
1243,1632250800,4121321144961,2.38555554492e-05,2.38936723944e-05,2.36295463988e-05,2.37157261332e-05,673819093335351861300520991908277758,259231247593645579923382620620410397102,68933741.36238897,1157.50697069,35058831.559686,8,6,
1244,1632254400,3810908966601,2.37806512797e-05,2.45128353013e-05,2.37138043144e-05,2.44949448414e-05,675083538579923776597038362073658769,259408030483309439344123890248655282047,68933741.36238897,1157.50697069,35058831.559686,8,6,
1245,1632258000,4600145941822,2.4368425585e-05,2.5106646588e-05,2.39150526634e-05,2.40700478807e-05,676569682802279414471479270008658821,260203975161124593456870586285092910989,68933741.36238897,1157.50697069,35058831.559686,8,6,
1246,1632261600,3766024635701,2.41502011709e-05,2.46057283715e-05,2.40843615791e-05,2.46057283715e-05,677350449440500162327444912815373838,260322511232921676685582611261918264783,68933741.36238897,1157.50697069,35058831.559686,8,6,
1247,1632265200,3766024635701,2.46351428176e-05,2.47636221851e-05,2.44470688975e-05,2.46107936372e-05,678051628063900255701569212468964877,260552861618302036974958940451052932307,68933741.36238897,1157.50697069,35058831.559686,8,6,
1248,1632268800,4501689028567,2.4562038721e-05,2.46133403095e-05,2.42106161529e-05,2.44526435215e-05,678471659648649284280961676704087687,260816255940553156987075351109360515362,68933741.36238897,1157.50697069,35058831.559686,8,6,
1249,1632272400,4800644766041,2.43546154213e-05,2.43546154213e-05,2.3624208304e-05,2.36974372065e-05,678555695910317192879935879229144309,261197197827324471891221374307317533248,68933741.36238897,1157.50697069,35058831.559686,8,6,
1250,1632276000,4800644766041,2.36771609308e-05,2.37676770395e-05,2.36771609308e-05,2.37676770395e-05,678677829318895949106432062677053077,261206202137976799140693316516968541911,68933741.36238897,1157.50697069,35058831.559686,8,6,
1251,1632279600,4800644766041,2.37109060695e-05,2.37446978971e-05,2.36522696561e-05,2.37446978971e-05,678804170604419233677142397901274051,261257379058606998334623134830462172694,68933741.36238897,1157.50697069,35058831.559686,8,6,
1252,1632283200,4643372381205,2.37897734061e-05,2.38244425374e-05,2.3775042903e-05,2.38244425374e-05,678903347266070198702209747223870552,261263881394741978667892802854191339097,68933741.36238897,1157.50697069,35058831.559686,8,6,
1253,1632286800,4672904742647,2.38244425374e-05,2.38274903519e-05,2.37517382987e-05,2.3817379783e-05,678983950029136228879636189839733538,261297304711292879686812943505722367937,68933741.36238897,1157.50697069,35058831.559686,8,6,
1254,1632290400,4884692047470,2.37965380304e-05,2.37965380304e-05,2.36043817838e-05,2.36043817838e-05,678983950029136228879636189839733538,261380720273020952957804318862609391778,68933741.36238897,1157.50697069,35058831.559686,8,6,
1255,1632294000,5087215087414,2.36136661501e-05,2.36410836469e-05,2.34697042792e-05,2.34697042792e-05,679022609846694424100099793851338977,261446159630233370050581971010642050854,68933741.36238897,1157.50697069,35058831.559686,8,6,
1256,1632297600,4884692047470,2.3447814581e-05,2.35548256328e-05,2.3407138872e-05,2.35546017269e-05,679187096240062094646507999816957949,261503899807422955375590347287135596693,68933741.36238897,1157.50697069,35058831.559686,8,6,
1257,1632301200,4224165710549,2.35546017269e-05,2.36336541757e-05,2.35546017269e-05,2.36336541757e-05,679270416323685075975855605746437939,261504000080573244714845082209496677871,68933741.36238897,1157.50697069,35058831.559686,8,6,
1258,1632304800,4294338996379,2.36340009607e-05,2.3744868179e-05,2.36295916777e-05,2.37438453088e-05,679392042211146840304154180708658230,261505965061888762814438062622494611292,68933741.36238897,1157.50697069,35058831.559686,8,6,
1259,1632308400,4082460624459,2.37429982102e-05,2.38366259192e-05,2.3740849575e-05,2.38249731221e-05,679492575357440988493820754617115970,261512871503295164834732978131070555079,68933741.36238897,1157.50697069,35058831.559686,8,6,
1260,1632312000,4294338996379,2.38238371048e-05,2.38309896869e-05,2.37339523826e-05,2.37408063141e-05,679500077061888399516631967420426161,261556205766968415198141097976462398869,68933741.36238897,1157.50697069,35058831.559686,8,6,
1261,1632315600,4294338996379,2.37146565444e-05,2.37146565444e-05,2.35112891085e-05,2.36758995737e-05,679677987611353572166914746806551414,261658528135331231619028845827736297812,68933741.36238897,1157.50697069,35058831.559686,8,6,
1262,1632319200,4294247929282,2.36121573756e-05,2.36121573756e-05,2.35860450153e-05,2.35860450153e-05,679680778197780484295491377221878639,261698573684663891517655580634042950670,68933741.36238897,1157.50697069,35058831.559686,8,6,
1263,1632322800,4636196116433,2.35711694552e-05,2.35711694552e-05,2.31290428056e-05,2.31290428056e-05,679683385716431083633259435744142307,261884941915329786037992119229721176321,68933741.36238897,1157.50697069,35058831.559686,8,6,
1264,1632326400,4636998183161,2.3041530077e-05,2.30436677866e-05,2.30111138899e-05,2.30436677866e-05,679718116693482510781711439420462510,261961439623509890220089187350349363604,68933741.36238897,1157.50697069,35058831.559686,8,6,
1265,1632330000,4636196116433,2.3053212994e-05,2.31789662256e-05,2.3053212994e-05,2.31692060337e-05,679862201125891230710985474626904002,261961725871372936338624611314636888433,68933741.36238897,1157.50697069,35058831.559686,8,6,
1266,1632333600,4636196116433,2.30842123609e-05,2.3086985402e-05,2.28177877746e-05,2.3086985402e-05,680149871493621184808993679956913494,262129099186853741499578396794487867480,68933741.36238897,1157.50697069,35058831.559686,8,6,
1267,1632337200,4646098384440,2.3086985402e-05,2.31778103036e-05,2.3000479757e-05,2.3000479757e-05,680246550132407659291486826341536829,262204994711104950859218453465233968431,68933741.36238897,1157.50697069,35058831.559686,8,6,
1268,1632340800,4646098384440,2.30623038431e-05,2.30623038431e-05,2.29685049215e-05,2.29910836729e-05,680312502943822809273922220342353345,262254420677781708436338267170869789696,68933741.36238897,1157.50697069,35058831.559686,8,6,
1269,1632344400,4609609733578,2.29910836729e-05,2.312414908e-05,2.29910836729e-05,2.312414908e-05,680414164886118801564836152544033980,262254420677781708436338267170869789696,68933741.36238897,1157.50697069,35058831.559686,8,6,
1270,1632348000,4551908959495,2.31178541305e-05,2.31178541305e-05,2.29897547217e-05,2.30447541595e-05,680537509108929468828464113590282425,262316567088354880480712093242752251118,68933741.36238897,1157.50697069,35058831.559686,8,6,
1271,1632351600,4551908959495,2.30381546474e-05,2.30381546474e-05,2.29399203919e-05,2.29399203919e-05,680537509108929468828464113590282425,262365392065848090010209132260144326159,68933741.36238897,1157.50697069,35058831.559686,8,6,
1272,1632355200,4609609733578,2.29800490763e-05,2.30787037037e-05,2.29800490763e-05,2.30787037037e-05,680685631811598357992330642505783450,262365392065848090010209132260144326159,68933741.36238897,1157.50697069,35058831.559686,8,6,
1273,1632358800,4540741389864,2.313225058e-05,2.313225058e-05,2.29589079779e-05,2.29589079779e-05,680742662995201146730961993534551396,262422713866779960391339582715477790852,68933741.36238897,1157.50697069,35058831.559686,8,6,
1274,1632362400,4544556531712,2.29463528712e-05,2.29463528712e-05,2.2892537721e-05,2.2892537721e-05,680742662995201146730961993534551396,262475439918202838449857780634503195188,68933741.36238897,1157.50697069,35058831.559686,8,6,
1275,1632366000,4544556531712,2.28365163101e-05,2.28365163101e-05,2.26645674435e-05,2.26645674435e-05,680742662995201146730961993534551396,262569880902224925488629619652927247944,68933741.36238897,1157.50697069,35058831.559686,8,6,
1276,1632369600,4544556531712,2.27063637054e-05,2.27468764557e-05,2.26792323124e-05,2.26792323124e-05,680831096224292444411924538415371745,262611160271783920867085536672659019172,68933741.36238897,1157.50697069,35058831.559686,8,6,
1277,1632373200,4544556531712,2.27507671442e-05,2.2771624168e-05,2.27507671442e-05,2.2771624168e-05,680907937908138192706753370146591032,262615913181591087116418816261999284134,68933741.36238897,1157.50697069,35058831.559686,8,6,
1278,1632376800,4544556531712,2.27758119166e-05,2.27805576765e-05,2.25997608701e-05,2.26663807483e-05,680940418390118068685152501706973551,262701779626475566139561592686511839546,68933741.36238897,1157.50697069,35058831.559686,8,6,
1279,1632380400,5228854074111,2.26245806766e-05,2.28732268338e-05,2.26245806766e-05,2.26349361838e-05,681279003964399998817328827175096286,262807820940036254657673995204584238781,68933741.36238897,1157.50697069,35058831.559686,8,6,
1280,1632384000,4544556531712,2.26345236404e-05,2.2732475473e-05,2.26345236404e-05,2.2732475473e-05,681331497192645039584604653283597458,262834232615754961729883828496432058496,68933741.36238897,1157.50697069,35058831.559686,8,6,
1281,1632387600,4533477929333,2.27308392805e-05,2.27308392805e-05,2.26755821916e-05,2.26959855881e-05,681405687894614269252231784390455962,262864849747268821885973998386732733861,68933741.36238897,1157.50697069,35058831.559686,8,6,
